"","siteid","sitename","plotid","easting","northing","taxonid","scientificname","indvidualid","pointid","individualdistance","individualazimuth","dbh","dbhheight","basalcanopydiam","basalcanopydiam_90deg","maxcanopydiam","canopydiam_90deg","stemheight","stemremarks","stemstatus","canopyform","livingcanopy","inplotcanopy","materialsampleid","dbhqf","stemmapqf"
"740","SOAP","Soaproot Saddle","SOAP223",299297.6,4101468.8,"CEMOG","Cercocarpus montanus var. glaber",989,"center",6.1,147.1,0.7,10,0,0,0.5,0.4,1.3,"","","Cone",100,100,"",0,0
"741","SOAP","Soaproot Saddle","SOAP991",299141,4101476.5,"CEMOG","Cercocarpus montanus var. glaber",927,"center",6.6,232.9,NA,130,93,58,3,1.9,2.3,"45ish stems","","Cone",80,100,"",0,0
"742","SOAP","Soaproot Saddle","SOAP223",299296.8,4101470.5,"CEMOG","Cercocarpus montanus var. glaber",986,"center",4.3,143.1,1.9,10,0,0,1.5,1.2,1.5,"","","Cone",80,100,"",0,0
"743","SOAP","Soaproot Saddle","SOAP991",299153.7,4101480,"CEMOG","Cercocarpus montanus var. glaber",950,"center",7.4,93,NA,130,11,8,0.4,0.3,0.7,"6 stems","","Cone",95,100,"",0,0
"744","SOAP","Soaproot Saddle","SOAP187",297526.1,4100560.8,"CEMOG","Cercocarpus montanus var. glaber",303,"NW",2.1,110.6,NA,130,30,30,2.7,2.6,4,"6 stems","","Sphere",100,100,"",0,0
"745","SOAP","Soaproot Saddle","SOAP1343",299603.3,4100964.2,"CEMOG","Cercocarpus montanus var. glaber",776,"center",9.7,142.1,NA,130,18,8,2,1.9,2.3,"3 stems clumped from caudex","","Cone",100,100,"",0,0
"746","SOAP","Soaproot Saddle","SOAP223",299297.7,4101467,"CEMOG","Cercocarpus montanus var. glaber",996,"center",7.8,153.7,10.4,10,0,0,3.6,2.4,2.6,"","","Cone",75,100,"",0,0
"747","SOAP","Soaproot Saddle","SOAP223",299292.4,4101479.5,"CEMOG","Cercocarpus montanus var. glaber",1023,"center",5.8,341.6,NA,130,9,4,0.9,0.8,1,"8 stems","","Cone",95,100,"",0,0
"748","SOAP","Soaproot Saddle","SOAP223",299301.6,4101465.8,"CEMOG","Cercocarpus montanus var. glaber",1009,"SE",2.8,305.8,NA,130,7,2,0.5,0.5,1.4,"3 stems","","",100,100,"",0,0
"749","SOAP","Soaproot Saddle","SOAP991",299139.7,4101473.2,"CEMOG","Cercocarpus montanus var. glaber",920,"SW",4.1,63.3,NA,130,30,43,2.1,2.1,3.7,"9 stems","old growth","Hemisphere",75,100,"",0,0
"750","SOAP","Soaproot Saddle","SOAP223",299293.7,4101478,"CEMOG","Cercocarpus montanus var. glaber",1022,"center",4.2,353.2,NA,130,8,5,1.9,0,2,"5 stems","","Cone",90,100,"",0,0
"751","SOAP","Soaproot Saddle","SOAP223",299297.3,4101467.5,"CEMOG","Cercocarpus montanus var. glaber",993,"center",7,154,NA,130,3,2,0.5,0.7,0.8,"4 stems","","Cone",100,100,"",0,0
"752","SOAP","Soaproot Saddle","SOAP991",299146.9,4101472,"CEMOG","Cercocarpus montanus var. glaber",946,"center",8.5,175.6,NA,130,3,2,0.5,0.4,0.8,"3 stems","","Cone",95,100,"",0,0
"753","SOAP","Soaproot Saddle","SOAP223",299297.4,4101467,"CEMOG","Cercocarpus montanus var. glaber",994,"center",7.6,155.8,NA,130,30,10,3,1.5,2.8,"9 stems","","Cone",60,100,"f123",0,0
"754","SOAP","Soaproot Saddle","SOAP1343",299594.3,4100981.2,"CEMOG","Cercocarpus montanus var. glaber",790,"center",9.8,341.7,NA,130,4,3,1,0.7,1.3,"4 stems","","Sphere",99,100,"",0,0
"755","SOAP","Soaproot Saddle","SOAP991",299142.8,4101473,"CEMOG","Cercocarpus montanus var. glaber",918,"SW",6.9,76.8,NA,130,4,2,0.7,0.6,1.5,"2 stems","","",100,100,"",0,0
"756","SOAP","Soaproot Saddle","SOAP991",299147,4101479.8,"CEMOG","Cercocarpus montanus var. glaber",942,"center",1,135.5,NA,130,12,11,0.9,0.7,2.1,"16 stems","","Cone",90,100,"",0,0
"757","SOAP","Soaproot Saddle","SOAP991",299146.2,4101477.2,"CEMOG","Cercocarpus montanus var. glaber",939,"center",3.2,181.7,NA,130,17,10,2,8,2.6,"6 stems","","Cone",90,100,"",0,0
"758","SOAP","Soaproot Saddle","SOAP991",299147.3,4101479.2,"CEMOG","Cercocarpus montanus var. glaber",943,"center",1.5,137.5,NA,130,22,13,1.1,0.9,-1.6,"35 stems","","Cone",90,100,"",0,0
"759","SOAP","Soaproot Saddle","SOAP43",297054.4,4100731.8,"COCO6","Corylus cornuta",661,"center",9.9,325.7,NA,130,0,0,5.5,4.1,2.7,"50 stems?","","Hemisphere",100,100,"",0,1
"760","SOAP","Soaproot Saddle","SOAP43",297053.7,4100722,"COCO6","Corylus cornuta",580,"center",6.5,255.3,NA,130,0,0,6,5.5,2.2,"150 stems? same as mapped area 0580","","Hemisphere",100,100,"",0,0
"761","SOAP","Soaproot Saddle","SOAP43",297064.4,4100725.8,"COCO6","Corylus cornuta",621,"center",4.9,64.7,NA,130,11,12,1.4,0.7,0.7,"4 stems","","",100,100,"",0,0
"762","SOAP","Soaproot Saddle","SOAP43",297052.8,4100729,"PILA","Pinus lambertiana",650,"center",9,307.4,10.2,130,0,0,3.7,3.3,5.2,"","","",100,100,"",0,0
"763","SOAP","Soaproot Saddle","SOAP43",297063.9,4100724.8,"PILA","Pinus lambertiana",620,"center",4.1,74.1,1.1,10,0,0,0.5,0.4,0.8,"","","",100,100,"",0,0
"764","SOAP","Soaproot Saddle","SOAP95",298710.8,4100852,"PILA","Pinus lambertiana",708,"center",9.1,73.7,30.8,130,0,0,3.2,2.7,20.1,"","","",100,100,"",0,0
"765","SOAP","Soaproot Saddle","SOAP139",297056.6,4100090.5,"PILA","Pinus lambertiana",339,"center",6.5,110,32.5,130,0,0,6.3,5.8,19.9,"","","",100,100,"",0,1
"766","SOAP","Soaproot Saddle","SOAP43",297052,4100732.8,"PILA","Pinus lambertiana",653,"center",12.2,319,84,130,0,0,12.3,8.7,40.4,"","","",100,100,"",0,1
"767","SOAP","Soaproot Saddle","SOAP43",297066.6,4100717.2,"PILA","Pinus lambertiana",611,"center",9.1,133.6,2.1,10,0,0,0.8,0.8,1.6,"","","",100,100,"",0,0
"768","SOAP","Soaproot Saddle","SOAP43",297053.2,4100730,"PILA","Pinus lambertiana",652,"center",9.3,313.2,62.2,130,0,0,3.5,4.4,17.5,"","dead w few broken branches top snapped","",0,100,"",0,0
"769","SOAP","Soaproot Saddle","SOAP43",297055.7,4100720.2,"PILA","Pinus lambertiana",579,"center",5.5,231.4,1.8,10,0,0,0.8,0.8,1.4,"","","",100,100,"",0,0
"770","SOAP","Soaproot Saddle","SOAP139",297049.3,4100091.5,"PILA","Pinus lambertiana",308,"center",1.8,223.9,159.8,130,0,0,13.4,17.1,49.9,"wow!","","",100,100,"",0,0
"771","SOAP","Soaproot Saddle","SOAP95",298700.7,4100854,"PILA","Pinus lambertiana",733,"center",4.6,342.8,0.9,10,0,0,0.6,0.5,0.6,"","","",100,100,"",0,0
"772","SOAP","Soaproot Saddle","SOAP139",297054.4,4100096.5,"PILA","Pinus lambertiana",357,"center",5.5,45.3,39,130,0,0,9.2,8.9,25.2,"","","",100,100,"",0,1
"773","SOAP","Soaproot Saddle","SOAP95",298710.4,4100840.8,"PILA","Pinus lambertiana",695,"SE",2.6,305.9,27.9,130,0,0,5.8,4.4,19,"","","",100,100,"",0,0
"774","SOAP","Soaproot Saddle","SOAP43",297055.9,4100719.8,"PILA","Pinus lambertiana",578,"center",5.6,227.2,1.8,10,0,0,0.8,0.7,1,"","","",100,100,"",0,0
"775","SOAP","Soaproot Saddle","SOAP43",297055.3,4100733,"PILA","Pinus lambertiana",660,"center",10.6,333.6,5.1,130,0,0,2.8,2.3,3.6,"","","",100,100,"",0,1
"776","SOAP","Soaproot Saddle","SOAP331",297063.7,4100595.8,"PILA","Pinus lambertiana",472,"center",9.2,108.5,7.4,130,0,0,2.3,1.9,5.3,"","","",100,100,"",0,0
"777","SOAP","Soaproot Saddle","SOAP43",297066.6,4100714.5,"PILA","Pinus lambertiana",613,"center",11.3,144.2,1.6,10,0,0,0.8,0.7,1,"","","",100,100,"",0,0
"778","SOAP","Soaproot Saddle","SOAP331",297055.5,4100598.5,"PIPO","Pinus ponderosa",449,"center",0.6,104.4,1.2,10,0,0,0.4,0.4,0.8,"","","",100,100,"",0,0
"779","SOAP","Soaproot Saddle","SOAP255",300146,4101378,"PIPO","Pinus ponderosa",1282,"center",2.4,101.1,4,130,0,0,1.4,0.5,1.7,"extreme leaner top snapped","dead w branches","",0,100,"",0,0
"780","SOAP","Soaproot Saddle","SOAP143",299850.9,4100426,"PIPO","Pinus ponderosa",1210,"center",10.4,43.9,3.2,10,0,0,0.9,0.8,1.6,"","","",100,100,"",0,0
"781","SOAP","Soaproot Saddle","SOAP255",300140,4101371,"PIPO","Pinus ponderosa",1241,"center",8.1,207.1,78.3,130,0,0,7.4,7,44.7,"","","",100,100,"",0,0
"782","SOAP","Soaproot Saddle","SOAP255",300146.8,4101375.8,"PIPO","Pinus ponderosa",1267,"center",4,129.6,22.8,130,0,0,0.8,0.6,4.5,"top snapped","dead w few branches","",0,100,"",0,0
"783","SOAP","Soaproot Saddle","SOAP43",297053,4100728,"PIPO","Pinus ponderosa",651,"center",8.3,302.7,33.8,130,0,0,2.6,2.6,20.5,"","dead w branches","",0,100,"",0,0
"784","SOAP","Soaproot Saddle","SOAP187",297536.1,4100557.2,"PIPO","Pinus ponderosa",272,"center",7.9,19.2,13.4,130,0,0,1.8,2.3,8.3,"","","",100,100,"",0,0
"785","SOAP","Soaproot Saddle","SOAP143",299835,4100419,"PIPO","Pinus ponderosa",1236,"center",8.7,274.1,0.9,10,0,0,0.5,0.4,1.2,"","","",100,100,"",0,0
"786","SOAP","Soaproot Saddle","SOAP255",300142.5,4101376.5,"PIPO","Pinus ponderosa",1240,"center",2.3,212.1,6.3,130,0,0,4,1.7,1,"extreme leaner horiz to ground","","",100,100,"",0,0
"787","SOAP","Soaproot Saddle","SOAP255",300146.2,4101378.2,"PIPO","Pinus ponderosa",1279,"center",2.5,90.4,5.3,130,0,0,3.2,1.1,1.4,"extreme leaner  bent back to ground","dead w branches","",0,100,"",0,0
"788","SOAP","Soaproot Saddle","SOAP1695",299181.1,4100961.5,"PIPO","Pinus ponderosa",109,"center",3.5,145.9,60.7,10,0,0,8.2,7,17,"","splits in 2 at 40cm",NA,NA,NA,NA,0,0
"789","SOAP","Soaproot Saddle","SOAP255",300145.5,4101378.2,"PIPO","Pinus ponderosa",1278,"center",1.8,90.5,9.8,140,0,0,6.7,1.8,2.3,"extreme leaner","","",100,100,"",0,0
"790","SOAP","Soaproot Saddle","SOAP299",297489.9,4100689.5,"PIPO","Pinus ponderosa",192,"center",8.4,239.6,1.8,130,0,0,0.7,0.7,1.8,"","snag","",0,100,"",0,0
"791","SOAP","Soaproot Saddle","SOAP255",300152.7,4101381.5,"PIPO","Pinus ponderosa",1284,"center",9.6,70.6,12.2,130,0,0,1.1,1,6.5,"","dead w branches","",0,100,"",0,0
"792","SOAP","Soaproot Saddle","SOAP63",299812.5,4101014.5,"PIPO","Pinus ponderosa",801,"center",8.6,190.4,24.6,130,0,0,3.2,2.3,23,"","","",100,100,"",0,0
"793","SOAP","Soaproot Saddle","SOAP143",299853.3,4100421,"PIPO","Pinus ponderosa",1195,"center",9.9,76,1.6,130,0,0,0.7,0.6,1.2,"","","",100,100,"",0,1
"794","SOAP","Soaproot Saddle","SOAP1695",299185.6,4100973.2,"PIPO","Pinus ponderosa",124,"center",10.9,36.2,29.3,130,0,0,4.6,4.5,14.3,"","","",100,100,"f144",0,0
"795","SOAP","Soaproot Saddle","SOAP139",297059.7,4100088.2,"PIPO","Pinus ponderosa",338,"center",10.2,115.7,23.9,130,0,0,3.7,3.9,18.2,"","","",100,100,"",0,1
"796","SOAP","Soaproot Saddle","SOAP63",299802.8,4101019.2,"PIPO","Pinus ponderosa",817,"SW",6.1,357,13.7,130,0,0,4.7,2.1,1.2,"leans out of plot","dead w branches","",0,100,"",0,1
"797","SOAP","Soaproot Saddle","SOAP299",297490.3,4100687.5,"PIPO","Pinus ponderosa",189,"center",9.1,228.5,61.5,130,0,0,10.1,11.8,32.2,"","","",100,100,"",0,0
"798","SOAP","Soaproot Saddle","SOAP143",299844.8,4100419.5,"PIPO","Pinus ponderosa",1181,"center",1.5,49.4,2.1,130,0,0,1.6,1.3,2.8,"","","",100,100,"",0,0
"799","SOAP","Soaproot Saddle","SOAP63",299809.8,4101032,"PIPO","Pinus ponderosa",897,"center",10,334.6,14.5,130,0,0,3.8,2.9,9.1,"","barely live","",100,100,"",0,0
"800","SOAP","Soaproot Saddle","SOAP63",299813.5,4101017,"PIPO","Pinus ponderosa",797,"center",6,185.4,15.8,130,0,0,4.6,1.1,9.3,"dead w branches extreme leaner","","",0,100,"",0,0
"801","SOAP","Soaproot Saddle","SOAP299",297509.1,4100698.5,"PIPO","Pinus ponderosa",212,"NE",5.5,176.8,33.3,130,0,0,5.1,4.7,21.6,"","","",100,100,"",0,1
"802","SOAP","Soaproot Saddle","SOAP143",299852,4100424,"PIPO","Pinus ponderosa",1216,"center",10,56.6,7.7,130,0,0,2.7,2.2,4.2,"","","",100,100,"",0,0
"803","SOAP","Soaproot Saddle","SOAP143",299837.6,4100411.2,"PIPO","Pinus ponderosa",1138,"center",9.5,219.6,1,10,0,0,0.3,0.3,1,"","","",100,100,"",0,0
"804","SOAP","Soaproot Saddle","SOAP255",300141.1,4101377,"PIPO","Pinus ponderosa",1239,"center",3,241.5,6,130,0,0,4.3,2.1,2.5,"extreme leaner horiz to ground","","",100,100,"",0,0
"805","SOAP","Soaproot Saddle","SOAP143",299850.6,4100426.5,"PIPO","Pinus ponderosa",1209,"center",10.6,40.6,2.4,130,0,0,1.6,1.4,2.6,"","","",100,100,"",0,0
"806","SOAP","Soaproot Saddle","SOAP331",297058.8,4100590,"PIPO","Pinus ponderosa",457,"center",9.4,155.5,31.4,130,0,0,4.8,4.1,20.2,"","","",100,100,"",0,0
"807","SOAP","Soaproot Saddle","SOAP255",300144.6,4101384.2,"PIPO","Pinus ponderosa",1305,"center",6,8.8,10,130,0,0,5.1,1.4,0,"extreme leaner","","",0,100,"",0,0
"808","SOAP","Soaproot Saddle","SOAP299",297505.4,4100701,"PIPO","Pinus ponderosa",205,"center",11.1,47.8,38.7,130,0,0,5.1,4.1,27.9,"","","",100,100,"",0,0
"809","SOAP","Soaproot Saddle","SOAP255",300144.4,4101375.8,"PIPO","Pinus ponderosa",1269,"center",2.6,165.1,11.8,130,0,0,4,3,9.3,"","","",100,100,"",0,0
"810","SOAP","Soaproot Saddle","SOAP63",299819.9,4101032,"PIPO","Pinus ponderosa",869,"center",10.7,33,16,130,0,0,5.6,2,19,"leaner","","",100,100,"",0,0
"811","SOAP","Soaproot Saddle","SOAP143",299842.3,4100421.5,"PIPO","Pinus ponderosa",1229,"center",3.3,334.2,0.7,10,0,0,0.3,0.2,0.6,"","","",100,100,"",0,0
"812","SOAP","Soaproot Saddle","SOAP63",299808.6,4101029.2,"PIPO","Pinus ponderosa",901,"center",8.2,318.1,21.4,130,0,0,3.5,3.3,18.6,"","","",100,100,"",0,0
"813","SOAP","Soaproot Saddle","SOAP63",299808.1,4101021.8,"PIPO","Pinus ponderosa",862,"center",6.1,256.6,25.7,130,0,0,2.1,1.5,20.4,"","dead w branches","",100,100,"",0,0
"814","SOAP","Soaproot Saddle","SOAP255",300133.8,4101383,"PIPO","Pinus ponderosa",1340,"center",10.9,294.8,12.7,130,0,0,3.3,2.7,11.3,"","","",100,100,"",0,1
"815","SOAP","Soaproot Saddle","SOAP255",300149,4101379,"PIPO","Pinus ponderosa",1300,"center",5.4,82.3,6,130,0,0,1.8,1.5,4.7,"","","",100,100,"",0,0
"816","SOAP","Soaproot Saddle","SOAP143",299839,4100420.8,"PIPO","Pinus ponderosa",1232,"center",5.2,296.1,1.6,10,0,0,0.4,0.3,0.8,"","","",100,100,"",0,0
"817","SOAP","Soaproot Saddle","SOAP255",300140.6,4101387.5,"PIPO","Pinus ponderosa",1317,"center",9.7,341.5,7.3,130,0,0,3.8,1.4,1.6,"extreme leaner","dead w branches","",0,100,"",0,0
"818","SOAP","Soaproot Saddle","SOAP143",299837.8,4100411.8,"PIPO","Pinus ponderosa",1139,"center",9,220.9,0.7,10,0,0,0.3,0.3,0.7,"","","",100,100,"",0,0
"819","SOAP","Soaproot Saddle","SOAP143",299837.2,4100421.5,"PIPO","Pinus ponderosa",1234,"center",7.1,293.5,1.6,10,0,0,0.8,0.4,1.1,"","","",100,100,"",0,0
"820","SOAP","Soaproot Saddle","SOAP63",299806.9,4101018.5,"PIPO","Pinus ponderosa",814,"SW",6.6,35.5,22.3,130,0,0,4.2,3.9,19.5,"leaner","","",100,100,"",0,0
"821","SOAP","Soaproot Saddle","SOAP143",299839.3,4100418,"PIPO","Pinus ponderosa",129,"center",4.4,262,0.7,10,0,0,0.3,0.3,0.7,"","","",100,100,"",0,0
"822","SOAP","Soaproot Saddle","SOAP63",299805.1,4101018,"PIPO","Pinus ponderosa",816,"SW",5.1,22.8,26.2,130,0,0,5.4,2.6,18.7,"leaner","","",100,100,"",0,0
"823","SOAP","Soaproot Saddle","SOAP299",297495.3,4100684.2,"PIPO","Pinus ponderosa",194,"center",9.6,191.4,50.5,130,0,0,7.5,6.4,30,"","","",100,100,"",0,0
"824","SOAP","Soaproot Saddle","SOAP143",299850.9,4100424,"PIPO","Pinus ponderosa",1214,"center",9,52.7,1.7,130,0,0,1,0.6,1.7,"","","",100,100,"",0,0
"825","SOAP","Soaproot Saddle","SOAP143",299849.5,4100422.5,"PIPO","Pinus ponderosa",1186,"center",7.1,54.8,1.4,10,0,0,0.4,0.3,1,"","","",100,100,"",0,0
"826","SOAP","Soaproot Saddle","SOAP63",299821.3,4101022.5,"PIPO","Pinus ponderosa",835,"center",7.3,93.8,16.7,130,0,0,4.3,3.6,15.4,"","","",100,100,"",0,0
"827","SOAP","Soaproot Saddle","SOAP143",299852,4100422,"PIPO","Pinus ponderosa",1202,"center",9,66.8,0.9,10,0,0,0.4,0.2,0.8,"","","",100,100,"",0,0
"828","SOAP","Soaproot Saddle","SOAP95",298701.6,4100857,"PIPO","Pinus ponderosa",730,"center",7.5,356.7,40,130,0,0,5.5,4.6,27.2,"","","",100,100,"",0,0
"829","SOAP","Soaproot Saddle","SOAP63",299814.9,4101029,"PIPO","Pinus ponderosa",863,"center",5.9,8.3,12,130,0,0,3.3,1,8.2,"","dead w branches","",0,100,"",0,0
"830","SOAP","Soaproot Saddle","SOAP143",299837.8,4100421,"PIPO","Pinus ponderosa",1233,"center",6.3,291.7,1.9,10,0,0,0.4,0.4,1,"","","",100,100,"",0,0
"831","SOAP","Soaproot Saddle","SOAP299",297489.9,4100693,"PIPO","Pinus ponderosa",187,"center",7.3,265.3,31.1,130,0,0,9.1,5.3,13.6,"","","",100,100,"",0,0
"832","SOAP","Soaproot Saddle","SOAP255",300142.7,4101378,"PIPO","Pinus ponderosa",1238,"center",1.1,250.7,15.7,130,0,0,9.8,2,2.3,"snapped but still pert attached at 50cm top leaning on ground","dead w branches","",0,100,"",0,0
"833","SOAP","Soaproot Saddle","SOAP299",297498.3,4100698.2,"PIPO","Pinus ponderosa",203,"center",4.8,13.4,34.5,130,0,0,0,0,1.8,"","snag no branches","",0,100,"",0,0
"834","SOAP","Soaproot Saddle","SOAP1695",299178.3,4100974,"PIPO","Pinus ponderosa",136,"center",9.6,355,7.7,130,0,0,1.8,1.8,5.7,"","","",100,100,"",0,0
"835","SOAP","Soaproot Saddle","SOAP143",299837.8,4100411,"PIPO","Pinus ponderosa",1141,"center",9.5,218.7,1,10,0,0,0.6,0.3,0.7,"","","",100,100,"",0,0
"836","SOAP","Soaproot Saddle","SOAP255",300142,4101382,"PIPO","Pinus ponderosa",1320,"center",4.1,335.9,11.7,130,0,0,7,2,11,"extreme leaner","","",100,100,"",0,0
"837","SOAP","Soaproot Saddle","SOAP143",299848.2,4100422,"PIPO","Pinus ponderosa",1185,"center",5.7,52,1.4,10,0,0,0.4,0.3,1.4,"","","",100,100,"",0,0
"838","SOAP","Soaproot Saddle","SOAP255",300141.5,4101381,"PIPO","Pinus ponderosa",1322,"center",3.5,321.2,14.4,130,0,0,1,0.9,3.8,"top snapped","dead w few branches","",0,100,"",0,0
"839","SOAP","Soaproot Saddle","SOAP331",297055.8,4100593.2,"PIPO","Pinus ponderosa",453,"center",5.5,170.6,1,10,0,0,0.4,0.3,0.6,"","","",100,100,"",0,0
"840","SOAP","Soaproot Saddle","SOAP255",300137,4101378,"PIPO","Pinus ponderosa",1245,"center",6.7,265.8,15.6,130,0,0,2.6,2.1,11.8,"","","",100,100,"",0,0
"841","SOAP","Soaproot Saddle","SOAP255",300147.7,4101381.8,"PIPO","Pinus ponderosa",1299,"center",5.2,50.3,7.2,130,0,0,3.7,1.6,1.8,"extreme leaner","","",100,100,"",0,0
"842","SOAP","Soaproot Saddle","SOAP143",299837.5,4100409,"PIPO","Pinus ponderosa",1148,"center",11.3,213.3,1.4,10,0,0,0.4,0.3,0.9,"","dead","",0,100,"",0,0
"843","SOAP","Soaproot Saddle","SOAP299",297499.2,4100690.8,"PIPO","Pinus ponderosa",199,"center",3.6,144.3,41.3,130,0,0,5.5,5.2,29,"","","",100,100,"",0,0
"844","SOAP","Soaproot Saddle","SOAP143",299837.4,4100411,"PIPO","Pinus ponderosa",139,"center",9.8,220.2,0.6,10,0,0,0.2,0.2,0.7,"","","",100,100,"",0,0
"845","SOAP","Soaproot Saddle","SOAP255",300150.8,4101386.8,"PIPO","Pinus ponderosa",1289,"center",11,40.3,9.4,130,0,0,5.7,1.8,1.1,"extreme leaner","dead w branches","",0,100,"",0,0
"846","SOAP","Soaproot Saddle","SOAP63",299821.9,4101028,"PIPO","Pinus ponderosa",881,"center",9.3,57.8,16.3,130,0,0,6.3,4.6,21.2,"leaner","","",100,100,"",0,0
"847","SOAP","Soaproot Saddle","SOAP143",299836,4100409.2,"PIPO","Pinus ponderosa",1153,"center",12.1,219.5,1,10,0,0,0.4,0.2,0.8,"","","",100,100,"",0,0
"848","SOAP","Soaproot Saddle","SOAP63",299808.4,4101014.5,"PIPO","Pinus ponderosa",803,"SW",5.5,74.4,11.5,130,0,0,1.5,1.1,12.9,"","dead w branches","",0,100,"",0,0
"849","SOAP","Soaproot Saddle","SOAP63",299821.1,4101026.2,"PIPO","Pinus ponderosa",883,"center",7.7,66.4,32.3,130,0,0,2.9,2,14,"top snapped","dead w branches","",0,100,"",0,0
"850","SOAP","Soaproot Saddle","SOAP255",300146.5,4101377.8,"PIPO","Pinus ponderosa",1281,"center",2.9,103.5,6.2,130,0,0,3.8,1.4,2.2,"extreme leaner","","",100,100,"",0,0
"851","SOAP","Soaproot Saddle","SOAP255",300134.8,4101384,"PIPO","Pinus ponderosa",1336,"center",10.5,302.1,8.8,130,0,0,1.8,1.7,8.3,"","","",100,100,"",0,0
"852","SOAP","Soaproot Saddle","SOAP255",300137.2,4101372.8,"PIPO","Pinus ponderosa",1337,"center",8.6,229.2,5.9,130,0,0,2.3,1.4,3.9,"","","",100,100,"",0,0
"853","SOAP","Soaproot Saddle","SOAP63",299822.7,4101030,"PIPO","Pinus ponderosa",874,"center",11.2,50.9,30.4,130,0,0,2.6,2.1,21.9,"","dead w branches","",0,100,"",0,0
"854","SOAP","Soaproot Saddle","SOAP139",297042.2,4100092.5,"PIPO","Pinus ponderosa",426,"center",8.3,269.2,0.8,10,0,0,0.3,0.3,0.7,"","","",100,100,"",0,0
"855","SOAP","Soaproot Saddle","SOAP143",299846,4100409,"PIPO","Pinus ponderosa",1161,"center",9.9,166.3,1.4,10,0,0,0.9,0.4,1.2,"leaner","","",100,100,"",0,0
"856","SOAP","Soaproot Saddle","SOAP143",299837.1,4100409.5,"PIPO","Pinus ponderosa",1149,"center",11.2,216.3,1.3,10,0,0,0.5,0.4,0.5,"","","",100,100,"",0,0
"857","SOAP","Soaproot Saddle","SOAP255",300149.8,4101377,"PIPO","Pinus ponderosa",1262,"center",6.2,101.2,7.4,130,0,0,2.5,1.9,3.4,"","","",100,100,"",0,0
"858","SOAP","Soaproot Saddle","SOAP255",300147.5,4101376,"PIPO","Pinus ponderosa",1266,"center",4.5,121.5,6.2,130,0,0,1.3,1,5.2,"","dead w branches","",0,100,"",0,0
"859","SOAP","Soaproot Saddle","SOAP143",299840.2,4100415.8,"PIPO","Pinus ponderosa",127,"center",4.4,232.6,1.1,10,0,0,0.5,0.4,0.7,"","","",100,100,"",0,0
"860","SOAP","Soaproot Saddle","SOAP331",297055.2,4100607.5,"PIPO","Pinus ponderosa",526,"center",8.8,1.9,1.5,130,0,0,0.3,0.2,1.1,"","","",100,100,"",0,0
"861","SOAP","Soaproot Saddle","SOAP331",297053.4,4100597.2,"PIPO","Pinus ponderosa",446,"center",2.1,229.1,0.9,10,0,0,0.2,0.2,0.5,"","","",100,100,"",0,0
"862","SOAP","Soaproot Saddle","SOAP63",299811.2,4101032.5,"PIPO","Pinus ponderosa",896,"center",9.8,343,11.7,130,0,0,6,1.5,1.8,"extreme leaner","dead w branches","",0,100,"",0,0
"863","SOAP","Soaproot Saddle","SOAP95",298704.9,4100845.2,"PIPO","Pinus ponderosa",684,"center",5.1,145.8,13.7,130,0,0,1,1.3,10.7,"","dead w branches top snapped","",0,100,"",0,0
"864","SOAP","Soaproot Saddle","SOAP95",298704,4100845.2,"PIPO","Pinus ponderosa",685,"center",4.7,154.8,24.2,130,0,0,10,2.8,15.7,"","leaner","",100,100,"",0,0
"865","SOAP","Soaproot Saddle","SOAP63",299810.6,4101029.8,"PIPO","Pinus ponderosa",899,"center",7.5,332.6,23.2,130,0,0,4.2,4,19.5,"","","",100,100,"",0,0
"866","SOAP","Soaproot Saddle","SOAP255",300152.4,4101380.5,"PIPO","Pinus ponderosa",1283,"center",8.9,76.6,43.9,130,0,0,5.2,4.8,28.7,"","","",100,100,"",0,0
"867","SOAP","Soaproot Saddle","SOAP143",299851,4100424.5,"PIPO","Pinus ponderosa",1215,"center",9.5,50.6,2.8,130,0,0,1.2,1,2.3,"","","",100,100,"",0,0
"868","SOAP","Soaproot Saddle","SOAP63",299808.5,4101030,"PIPO","Pinus ponderosa",902,"center",8.9,321.2,38.9,130,0,0,5.9,4.9,27.5,"","","",100,100,"",0,0
"869","SOAP","Soaproot Saddle","SOAP63",299807.4,4101032,"PIPO","Pinus ponderosa",903,"center",11,323.1,35.1,130,0,0,5.3,4.5,26,"","","",100,100,"",0,0
"870","SOAP","Soaproot Saddle","SOAP255",300150.7,4101383.2,"PIPO","Pinus ponderosa",1287,"center",8.6,54.9,21.8,130,0,0,4.1,3.9,17.9,"","","",100,100,"",0,0
"871","SOAP","Soaproot Saddle","SOAP143",299840.7,4100416,"PIPO","Pinus ponderosa",126,"center",3.9,231.1,1.2,10,0,0,0.3,0.3,1.4,"","","",100,100,"",0,0
"872","SOAP","Soaproot Saddle","SOAP255",300136.3,4101386,"PIPO","Pinus ponderosa",1329,"NW",2.3,105.8,4.6,130,0,0,2,0.7,3.5,"","dead w branches","",0,100,"",0,0
"873","SOAP","Soaproot Saddle","SOAP63",299816.1,4101031,"PIPO","Pinus ponderosa",867,"center",8.1,14.8,24.7,130,0,0,1.6,1.2,21.9,"","dead w branches","",0,100,"",0,0
"874","SOAP","Soaproot Saddle","SOAP143",299837.7,4100411,"PIPO","Pinus ponderosa",1140,"center",9.6,218.6,1.3,10,0,0,0.4,0.3,1.5,"","","",100,100,"",0,0
